motion,brightness,created_at
0,0,2024-11-06T10:54:18.094587Z
0,0,2024-11-06T10:54:19.127369Z
0,0,2024-11-06T10:54:20.151947Z
0,0,2024-11-06T10:54:21.179199Z
0,0,2024-11-06T10:54:22.211037Z
0,0,2024-11-06T10:54:23.246612Z
0,0,2024-11-06T10:54:24.278703Z
0,0,2024-11-06T10:54:25.309308Z
0,0,2024-11-06T10:54:26.338345Z
0,0,2024-11-06T10:54:27.370468Z
0,0,2024-11-06T10:54:28.399485Z
0,0,2024-11-06T10:54:29.433943Z
0,0,2024-11-06T10:54:30.463857Z
0,0,2024-11-06T10:54:31.49433Z
0,0,2024-11-06T10:54:32.520812Z
0,0,2024-11-06T10:54:33.545479Z
0,0,2024-11-06T10:54:34.576947Z
0,0,2024-11-06T10:54:35.596122Z
0,0,2024-11-06T10:54:36.62786Z
0,0,2024-11-06T10:54:37.658051Z
0,0,2024-11-06T10:54:38.684506Z
0,0,2024-11-06T10:54:39.71827Z
0,0,2024-11-06T10:54:40.752123Z
0,0,2024-11-06T10:54:41.781703Z
0,0,2024-11-06T10:54:42.8126Z
0,0,2024-11-06T10:54:43.843025Z
0,0,2024-11-06T10:54:44.868692Z
0,0,2024-11-06T10:54:45.901357Z
0,0,2024-11-06T10:54:46.930552Z
0,0,2024-11-06T10:54:47.964889Z
0,0,2024-11-06T10:54:48.989453Z
0,0,2024-11-06T10:54:50.018837Z
0,0,2024-11-06T10:54:51.056811Z
0,0,2024-11-06T10:54:52.094109Z
0,0,2024-11-06T10:54:53.125211Z
0,0,2024-11-06T10:54:54.160522Z
0,0,2024-11-06T10:54:55.191936Z
0,0,2024-11-06T10:54:56.220222Z
0,0,2024-11-06T10:54:57.254399Z
0,0,2024-11-06T10:54:58.287732Z
0,0,2024-11-06T10:54:59.321715Z
0,0,2024-11-06T10:55:00.354731Z
0,0,2024-11-06T10:55:01.388278Z
0,0,2024-11-06T10:55:02.419292Z
0,0,2024-11-06T10:55:03.448909Z
0,0,2024-11-06T10:55:04.473832Z
0,0,2024-11-06T10:55:05.500868Z
0,0,2024-11-06T10:55:06.527272Z
0,0,2024-11-06T10:55:07.558465Z
0,0,2024-11-06T10:55:08.591415Z
0,0,2024-11-06T10:55:09.616619Z
0,0,2024-11-06T10:55:10.64384Z
0,0,2024-11-06T10:55:11.672707Z
0,0,2024-11-06T10:55:12.698331Z
0,0,2024-11-06T10:55:13.730303Z
0,0,2024-11-06T10:55:14.75995Z
0,0,2024-11-06T10:55:15.792709Z
0,0,2024-11-06T10:55:16.818623Z
0,0,2024-11-06T10:55:17.844539Z
0,0,2024-11-06T10:55:18.879484Z
0,0,2024-11-06T10:55:19.907974Z
0,0,2024-11-06T10:55:20.939913Z
0,0,2024-11-06T10:55:21.96642Z
0,0,2024-11-06T10:55:22.992703Z
0,0,2024-11-06T10:55:24.022078Z
0,0,2024-11-06T10:55:25.048892Z
0,0,2024-11-06T10:55:26.079544Z
0,0,2024-11-06T10:55:27.111907Z
0,0,2024-11-06T10:55:28.142096Z
0,0,2024-11-06T10:55:29.177285Z
0,0,2024-11-06T10:55:30.206458Z
0,0,2024-11-06T10:55:31.239018Z
0,0,2024-11-06T10:55:32.266859Z
0,0,2024-11-06T10:55:33.296442Z
0,0,2024-11-06T10:55:34.330504Z
0,0,2024-11-06T10:55:35.363797Z
0,0,2024-11-06T10:55:36.389771Z
0,0,2024-11-06T10:55:37.424843Z
0,0,2024-11-06T10:55:38.453901Z
0,0,2024-11-06T10:55:39.483944Z
0,0,2024-11-06T10:55:40.514139Z
0,0,2024-11-06T10:55:41.545415Z
0,0,2024-11-06T10:55:42.573113Z
0,0,2024-11-06T10:55:43.608094Z
0,0,2024-11-06T10:55:44.638439Z
0,0,2024-11-06T10:55:45.662005Z
0,0,2024-11-06T10:55:46.690917Z
0,0,2024-11-06T10:55:47.717469Z
0,0,2024-11-06T10:55:48.742978Z
0,0,2024-11-06T10:55:49.772773Z
0,0,2024-11-06T10:55:50.803292Z
0,0,2024-11-06T10:55:51.830347Z
0,0,2024-11-06T10:55:52.862165Z
0,0,2024-11-06T10:55:53.891909Z
0,0,2024-11-06T10:55:54.917671Z
0,0,2024-11-06T10:55:55.943551Z
0,0,2024-11-06T10:55:56.974934Z
0,0,2024-11-06T10:55:57.999276Z
0,0,2024-11-06T10:55:59.026013Z
0,0,2024-11-06T10:56:00.051302Z
0,0,2024-11-06T10:56:01.077845Z
0,0,2024-11-06T10:56:02.110224Z
0,0,2024-11-06T10:56:03.14246Z
0,0,2024-11-06T10:56:04.17413Z
0,0,2024-11-06T10:56:05.20324Z
0,0,2024-11-06T10:56:06.239237Z
0,0,2024-11-06T10:56:07.268724Z
0,0,2024-11-06T10:56:08.293906Z
0,0,2024-11-06T10:56:09.359016Z
0,0,2024-11-06T10:56:10.405042Z
0,0,2024-11-06T10:56:11.429953Z
0,0,2024-11-06T10:56:12.458735Z
0,0,2024-11-06T10:56:13.52463Z
0,0,2024-11-06T10:56:14.550797Z
0,0,2024-11-06T10:56:15.579979Z
0,0,2024-11-06T10:56:16.610218Z
0,0,2024-11-06T10:56:17.641016Z
0,0,2024-11-06T10:56:18.668768Z
0,0,2024-11-06T10:56:19.695228Z
0,0,2024-11-06T10:56:20.720008Z
0,0,2024-11-06T10:56:21.748369Z
0,0,2024-11-06T10:56:22.773514Z
0,0,2024-11-06T10:56:23.804898Z
0,0,2024-11-06T10:56:24.829166Z
0,0,2024-11-06T10:56:25.864161Z
0,0,2024-11-06T10:56:26.893327Z
0,0,2024-11-06T10:56:27.916672Z
0,0,2024-11-06T10:56:28.949855Z
0,0,2024-11-06T10:56:29.980438Z
0,0,2024-11-06T10:56:31.007493Z
0,0,2024-11-06T10:56:32.033132Z
0,0,2024-11-06T10:56:33.060533Z
0,0,2024-11-06T10:56:34.087543Z
0,0,2024-11-06T10:56:35.115714Z
0,0,2024-11-06T10:56:36.142909Z
0,0,2024-11-06T10:56:37.170642Z
0,0,2024-11-06T10:56:38.19483Z
0,0,2024-11-06T10:56:39.221302Z
0,0,2024-11-06T10:56:40.250717Z
0,0,2024-11-06T10:56:41.280763Z
0,0,2024-11-06T10:56:42.310619Z
0,0,2024-11-06T10:56:43.339162Z
0,0,2024-11-06T10:56:44.377089Z
0,0,2024-11-06T10:56:45.403508Z
0,0,2024-11-06T10:56:46.43484Z
0,0,2024-11-06T10:56:47.468122Z
0,0,2024-11-06T10:56:48.507078Z
0,0,2024-11-06T10:56:49.534717Z
0,0,2024-11-06T10:56:50.562178Z
0,0,2024-11-06T10:56:51.591921Z
0,0,2024-11-06T10:56:52.618375Z
0,0,2024-11-06T10:56:53.651856Z
0,0,2024-11-06T10:56:54.679544Z
0,0,2024-11-06T10:56:55.703914Z
0,0,2024-11-06T10:56:56.733031Z
0,0,2024-11-06T10:56:57.762417Z
0,0,2024-11-06T10:56:58.794751Z
0,0,2024-11-06T10:56:59.830086Z
0,0,2024-11-06T10:57:00.859895Z
0,0,2024-11-06T10:57:01.892729Z
0,0,2024-11-06T10:57:02.91342Z
0,0,2024-11-06T10:57:03.932306Z
0,0,2024-11-06T10:57:04.964046Z
0,0,2024-11-06T10:57:05.994688Z
0,0,2024-11-06T10:57:07.0154Z
0,0,2024-11-06T10:57:08.04037Z
0,0,2024-11-06T10:57:09.067553Z
0,0,2024-11-06T10:57:10.103109Z
0,0,2024-11-06T10:57:11.167371Z
0,0,2024-11-06T10:57:12.191852Z
0,0,2024-11-06T10:57:13.251445Z
0,0,2024-11-06T10:57:14.32799Z
0,0,2024-11-06T10:57:15.383578Z
0,0,2024-11-06T10:57:16.42096Z
0,0,2024-11-06T10:57:17.449349Z
0,0,2024-11-06T10:57:18.473587Z
0,0,2024-11-06T10:57:19.50039Z
0,0,2024-11-06T10:57:20.527265Z
0,0,2024-11-06T10:57:21.553512Z
0,0,2024-11-06T10:57:22.58626Z
0,0,2024-11-06T10:57:23.617191Z
0,0,2024-11-06T10:57:24.645427Z
0,0,2024-11-06T10:57:25.679124Z
0,0,2024-11-06T10:57:26.745731Z
0,0,2024-11-06T10:57:27.7755Z
0,0,2024-11-06T10:57:28.797939Z
0,0,2024-11-06T10:57:29.827424Z
0,0,2024-11-06T10:57:30.853479Z
0,0,2024-11-06T10:57:31.885126Z
0,0,2024-11-06T10:57:32.913059Z
0,0,2024-11-06T10:57:33.942158Z
0,0,2024-11-06T10:57:34.973648Z
0,0,2024-11-06T10:57:36.006814Z
0,0,2024-11-06T10:57:37.064265Z
0,0,2024-11-06T10:57:38.097171Z
0,0,2024-11-06T10:57:39.135775Z
0,0,2024-11-06T10:57:40.166727Z
0,0,2024-11-06T10:57:41.194706Z
0,0,2024-11-06T10:57:42.22376Z
0,0,2024-11-06T10:57:43.247215Z
0,0,2024-11-06T10:57:44.289644Z
0,0,2024-11-06T10:57:45.320605Z
0,0,2024-11-06T10:57:46.348686Z
0,0,2024-11-06T10:57:47.398681Z
0,0,2024-11-06T10:57:48.454278Z
0,0,2024-11-06T10:57:49.498405Z
0,0,2024-11-06T10:57:50.528694Z
0,0,2024-11-06T10:57:51.584932Z
0,0,2024-11-06T10:57:52.7171Z
0,0,2024-11-06T10:57:53.745912Z
0,0,2024-11-06T10:57:54.769061Z
0,0,2024-11-06T10:57:55.856691Z
0,0,2024-11-06T10:57:56.922955Z
0,0,2024-11-06T10:57:57.948365Z
0,0,2024-11-06T10:57:58.980649Z
0,0,2024-11-06T10:58:00.04725Z
0,0,2024-11-06T10:58:01.071578Z
0,0,2024-11-06T10:58:02.195182Z
0,0,2024-11-06T10:58:03.235204Z
0,0,2024-11-06T10:58:04.261286Z
0,0,2024-11-06T10:58:05.285468Z
0,0,2024-11-06T10:58:06.309418Z
0,0,2024-11-06T10:58:07.373026Z
0,0,2024-11-06T10:58:08.405176Z
0,0,2024-11-06T10:58:09.468167Z
0,0,2024-11-06T10:58:10.524662Z
0,0,2024-11-06T10:58:11.552844Z
0,0,2024-11-06T10:58:12.57876Z
0,0,2024-11-06T10:58:13.6051Z
0,0,2024-11-06T10:58:14.709585Z
0,0,2024-11-06T10:58:15.767191Z
0,0,2024-11-06T10:58:16.88611Z
0,0,2024-11-06T10:58:17.961267Z
0,0,2024-11-06T10:58:18.991688Z
0,0,2024-11-06T10:58:20.01347Z
0,0,2024-11-06T10:58:21.040446Z
0,0,2024-11-06T10:58:22.069328Z
0,0,2024-11-06T10:58:23.106056Z
0,0,2024-11-06T10:58:24.177171Z
0,0,2024-11-06T10:58:25.418904Z
0,0,2024-11-06T10:58:26.471671Z
0,0,2024-11-06T10:58:27.532285Z
0,0,2024-11-06T10:58:28.622419Z
0,0,2024-11-06T10:58:29.666002Z
0,0,2024-11-06T10:58:30.696672Z
0,0,2024-11-06T10:58:31.71978Z
0,0,2024-11-06T10:58:32.748343Z
0,0,2024-11-06T10:58:33.793608Z
0,0,2024-11-06T10:58:34.85394Z
0,0,2024-11-06T10:58:35.895564Z
0,0,2024-11-06T10:58:36.920414Z
0,0,2024-11-06T10:58:37.949514Z
0,0,2024-11-06T10:58:59.358332Z
0,0,2024-11-06T10:59:00.428611Z
0,0,2024-11-06T10:59:01.459857Z
0,0,2024-11-06T10:59:02.498996Z
0,0,2024-11-06T10:59:03.521915Z
0,0,2024-11-06T10:59:04.543898Z
0,0,2024-11-06T10:59:05.56374Z
0,0,2024-11-06T10:59:06.592154Z
0,0,2024-11-06T10:59:07.617743Z
0,0,2024-11-06T10:59:08.647642Z
0,0,2024-11-06T10:59:09.67613Z
0,0,2024-11-06T10:59:10.701618Z
0,0,2024-11-06T10:59:11.726928Z
0,0,2024-11-06T10:59:12.75857Z
0,0,2024-11-06T10:59:13.792454Z
0,0,2024-11-06T10:59:14.824425Z
0,0,2024-11-06T10:59:15.853154Z
0,0,2024-11-06T10:59:16.882968Z
0,0,2024-11-06T10:59:17.912579Z
0,0,2024-11-06T10:59:18.939436Z
0,0,2024-11-06T10:59:19.969507Z
0,0,2024-11-06T10:59:20.997135Z
0,0,2024-11-06T10:59:22.024645Z
0,0,2024-11-06T10:59:23.078388Z
0,0,2024-11-06T10:59:24.118044Z
0,0,2024-11-06T10:59:25.144597Z
0,0,2024-11-06T10:59:26.172409Z
0,0,2024-11-06T10:59:27.202803Z
0,0,2024-11-06T10:59:28.230875Z
0,0,2024-11-06T10:59:29.256823Z
0,0,2024-11-06T10:59:30.285655Z
0,0,2024-11-06T10:59:31.312161Z
0,0,2024-11-06T10:59:32.338734Z
0,0,2024-11-06T10:59:33.371866Z
0,0,2024-11-06T10:59:34.403728Z
0,0,2024-11-06T10:59:35.428863Z
0,0,2024-11-06T10:59:36.459319Z
0,0,2024-11-06T10:59:37.484926Z
0,0,2024-11-06T10:59:38.510776Z
0,0,2024-11-06T10:59:39.535498Z
0,0,2024-11-06T10:59:40.563167Z
0,0,2024-11-06T10:59:41.593412Z
0,0,2024-11-06T10:59:42.618136Z
0,0,2024-11-06T10:59:43.649084Z
0,0,2024-11-06T10:59:44.670508Z
0,0,2024-11-06T10:59:45.701748Z
0,0,2024-11-06T10:59:46.727216Z
0,0,2024-11-06T10:59:47.752707Z
0,0,2024-11-06T10:59:48.778894Z
0,0,2024-11-06T10:59:49.811129Z
0,0,2024-11-06T10:59:50.835345Z
0,0,2024-11-06T10:59:51.862672Z
0,0,2024-11-06T10:59:52.898582Z
0,0,2024-11-06T10:59:53.924356Z
0,0,2024-11-06T10:59:54.953633Z
0,0,2024-11-06T10:59:55.97914Z
0,0,2024-11-06T10:59:57.005058Z
0,0,2024-11-06T10:59:58.031413Z
0,0,2024-11-06T10:59:59.060738Z
0,0,2024-11-06T11:00:00.086172Z
0,0,2024-11-06T11:00:01.115065Z
0,0,2024-11-06T11:00:02.14154Z
0,0,2024-11-06T11:00:03.169556Z
0,0,2024-11-06T11:00:04.19514Z
0,0,2024-11-06T11:00:05.214873Z
0,0,2024-11-06T11:00:06.245183Z
0,0,2024-11-06T11:00:07.271709Z
0,0,2024-11-06T11:00:08.294631Z
0,0,2024-11-06T11:00:09.329723Z
0,0,2024-11-06T11:00:10.356137Z
0,0,2024-11-06T11:00:11.384809Z
0,0,2024-11-06T11:00:12.414193Z
0,0,2024-11-06T11:00:13.434662Z
0,0,2024-11-06T11:00:14.460548Z
0,0,2024-11-06T11:00:15.488447Z
0,0,2024-11-06T11:00:16.514605Z
0,0,2024-11-06T11:00:17.540832Z
0,0,2024-11-06T11:00:18.571141Z
0,0,2024-11-06T11:00:19.598439Z
0,0,2024-11-06T11:00:20.623599Z
0,0,2024-11-06T11:00:21.652866Z
0,0,2024-11-06T11:00:22.679367Z
0,0,2024-11-06T11:00:23.703007Z
0,0,2024-11-06T11:00:24.732142Z
0,0,2024-11-06T11:00:25.761685Z
0,0,2024-11-06T11:00:26.792104Z
0,0,2024-11-06T11:00:27.823107Z
0,0,2024-11-06T11:00:28.848594Z
0,0,2024-11-06T11:00:29.876674Z
0,0,2024-11-06T11:00:30.898567Z
0,0,2024-11-06T11:00:31.925591Z
0,0,2024-11-06T11:00:32.950506Z
0,0,2024-11-06T11:00:33.974949Z
0,0,2024-11-06T11:00:35.002024Z
0,0,2024-11-06T11:00:36.027612Z
0,0,2024-11-06T11:00:37.053285Z
0,0,2024-11-06T11:00:38.082482Z
0,0,2024-11-06T11:00:39.110013Z
0,0,2024-11-06T11:00:40.140537Z
0,0,2024-11-06T11:00:41.169721Z
0,0,2024-11-06T11:00:42.194941Z
0,0,2024-11-06T11:00:43.221094Z
0,0,2024-11-06T11:00:44.247148Z
0,0,2024-11-06T11:00:45.269833Z
0,0,2024-11-06T11:00:46.298982Z
0,0,2024-11-06T11:00:47.33139Z
0,0,2024-11-06T11:00:48.380803Z
0,0,2024-11-06T11:00:49.406268Z
0,0,2024-11-06T11:00:50.436222Z
0,0,2024-11-06T11:00:51.464585Z
0,0,2024-11-06T11:00:52.494484Z
0,0,2024-11-06T11:00:53.558504Z
0,0,2024-11-06T11:00:54.607977Z
0,0,2024-11-06T11:00:55.633186Z
0,0,2024-11-06T11:00:56.662956Z
0,0,2024-11-06T11:00:57.688054Z
0,0,2024-11-06T11:00:58.713283Z
0,0,2024-11-06T11:00:59.739262Z
0,0,2024-11-06T11:01:00.765109Z
0,0,2024-11-06T11:01:01.868283Z
0,0,2024-11-06T11:01:02.90898Z
0,0,2024-11-06T11:01:03.935927Z
0,0,2024-11-06T11:01:04.961415Z
0,0,2024-11-06T11:01:05.991005Z
0,0,2024-11-06T11:01:07.02144Z
0,0,2024-11-06T11:01:08.04999Z
0,0,2024-11-06T11:01:09.077469Z
0,0,2024-11-06T11:01:10.101795Z
0,0,2024-11-06T11:01:11.130694Z
0,0,2024-11-06T11:01:12.158863Z
0,0,2024-11-06T11:01:13.18483Z
0,0,2024-11-06T11:01:14.212522Z
0,0,2024-11-06T11:01:15.24218Z
0,0,2024-11-06T11:01:16.272797Z
0,0,2024-11-06T11:01:17.301595Z
0,0,2024-11-06T11:01:18.330504Z
0,0,2024-11-06T11:01:19.358164Z
0,0,2024-11-06T11:01:20.387789Z
0,0,2024-11-06T11:01:21.418913Z
0,0,2024-11-06T11:01:22.4457Z
0,0,2024-11-06T11:01:23.470727Z
0,0,2024-11-06T11:01:24.499392Z
0,0,2024-11-06T11:01:25.531246Z
0,0,2024-11-06T11:01:26.560555Z
0,0,2024-11-06T11:01:27.592796Z
0,0,2024-11-06T11:01:28.619116Z
0,0,2024-11-06T11:01:29.648088Z
0,0,2024-11-06T11:01:30.673296Z
0,0,2024-11-06T11:01:31.702595Z
0,0,2024-11-06T11:01:32.727571Z
0,0,2024-11-06T11:01:33.752994Z
0,0,2024-11-06T11:01:34.779753Z
0,0,2024-11-06T11:01:35.801865Z
0,0,2024-11-06T11:01:36.8311Z
0,0,2024-11-06T11:01:37.856339Z
0,0,2024-11-06T11:01:38.881469Z
0,0,2024-11-06T11:01:39.907537Z
0,0,2024-11-06T11:01:40.93043Z
0,0,2024-11-06T11:01:41.960112Z
0,0,2024-11-06T11:01:42.988044Z
0,0,2024-11-06T11:01:44.01798Z
0,0,2024-11-06T11:01:45.043641Z
0,0,2024-11-06T11:01:46.06758Z
0,0,2024-11-06T11:01:47.090475Z
0,0,2024-11-06T11:01:48.116292Z
0,0,2024-11-06T11:01:49.139783Z
0,0,2024-11-06T11:01:50.16552Z
0,0,2024-11-06T11:01:51.192679Z
0,0,2024-11-06T11:01:52.221912Z
0,0,2024-11-06T11:01:53.247376Z
0,0,2024-11-06T11:01:54.278264Z
0,0,2024-11-06T11:01:55.309697Z
0,0,2024-11-06T11:01:56.334094Z
0,0,2024-11-06T11:01:57.365034Z
0,0,2024-11-06T11:01:58.391215Z
0,0,2024-11-06T11:01:59.426221Z
0,0,2024-11-06T11:02:00.453577Z
0,0,2024-11-06T11:02:01.483773Z
0,0,2024-11-06T11:02:02.511463Z
0,0,2024-11-06T11:02:03.538489Z
0,0,2024-11-06T11:02:04.568722Z
0,0,2024-11-06T11:02:05.600309Z
0,0,2024-11-06T11:02:06.621869Z
0,0,2024-11-06T11:02:07.653749Z
0,0,2024-11-06T11:02:08.682754Z
0,0,2024-11-06T11:02:09.710923Z
0,0,2024-11-06T11:02:10.780857Z
0,0,2024-11-06T11:02:11.801948Z
0,0,2024-11-06T11:02:12.830222Z
0,0,2024-11-06T11:02:13.855955Z
0,0,2024-11-06T11:02:14.883157Z
0,0,2024-11-06T11:02:15.90836Z
0,0,2024-11-06T11:02:16.93355Z
0,0,2024-11-06T11:02:17.962316Z
0,0,2024-11-06T11:02:18.989015Z
0,0,2024-11-06T11:02:20.013888Z
0,0,2024-11-06T11:02:21.042694Z
0,0,2024-11-06T11:02:22.067288Z
0,0,2024-11-06T11:02:23.103555Z
0,0,2024-11-06T11:02:24.130203Z
0,0,2024-11-06T11:02:25.187999Z
0,0,2024-11-06T11:02:26.237003Z
0,0,2024-11-06T11:02:27.263965Z
0,0,2024-11-06T11:02:28.291409Z
0,0,2024-11-06T11:02:29.319128Z
0,0,2024-11-06T11:02:30.350168Z
0,0,2024-11-06T11:02:31.375812Z
0,0,2024-11-06T11:02:32.400015Z
0,0,2024-11-06T11:02:33.431286Z
0,0,2024-11-06T11:02:34.463055Z
0,0,2024-11-06T11:02:35.485451Z
0,0,2024-11-06T11:02:36.515153Z
0,0,2024-11-06T11:02:37.541282Z
0,0,2024-11-06T11:02:38.570311Z
0,0,2024-11-06T11:02:39.599626Z
0,0,2024-11-06T11:02:40.62739Z
0,0,2024-11-06T11:02:41.653915Z
0,0,2024-11-06T11:02:42.678664Z
0,0,2024-11-06T11:02:43.704848Z
0,0,2024-11-06T11:02:44.733172Z
0,0,2024-11-06T11:02:45.762128Z
0,0,2024-11-06T11:02:46.793091Z
0,0,2024-11-06T11:02:47.81888Z
0,0,2024-11-06T11:02:48.846415Z
0,0,2024-11-06T11:02:49.873859Z
0,0,2024-11-06T11:02:50.899905Z
0,0,2024-11-06T11:02:51.927533Z
0,0,2024-11-06T11:02:52.958128Z
0,0,2024-11-06T11:02:53.985301Z
0,0,2024-11-06T11:02:55.015104Z
0,0,2024-11-06T11:02:56.04526Z
0,0,2024-11-06T11:02:57.079441Z
0,0,2024-11-06T11:02:58.10393Z
0,0,2024-11-06T11:02:59.133343Z
0,0,2024-11-06T11:03:00.168315Z
0,0,2024-11-06T11:03:01.19938Z
0,0,2024-11-06T11:03:02.224057Z
0,0,2024-11-06T11:03:03.253262Z
0,0,2024-11-06T11:03:04.285346Z
0,0,2024-11-06T11:03:05.315561Z
0,0,2024-11-06T11:03:06.346339Z
0,0,2024-11-06T11:03:07.373624Z
0,0,2024-11-06T11:03:08.400519Z
0,0,2024-11-06T11:03:09.429339Z
0,0,2024-11-06T11:03:10.453382Z
0,0,2024-11-06T11:03:11.483967Z
0,0,2024-11-06T11:03:12.515011Z
0,0,2024-11-06T11:03:13.543826Z
0,0,2024-11-06T11:03:14.569059Z
0,0,2024-11-06T11:03:15.595328Z
0,0,2024-11-06T11:03:16.6225Z
0,0,2024-11-06T11:03:17.652288Z
0,0,2024-11-06T11:03:18.677823Z
0,0,2024-11-06T11:03:19.707825Z
0,0,2024-11-06T11:03:20.737314Z
0,0,2024-11-06T11:03:21.767422Z
0,0,2024-11-06T11:03:22.797337Z
0,0,2024-11-06T11:03:23.823508Z
0,0,2024-11-06T11:03:24.847048Z
0,0,2024-11-06T11:03:25.910584Z
0,0,2024-11-06T11:03:26.947094Z
0,0,2024-11-06T11:03:27.976581Z
0,0,2024-11-06T11:03:29.00375Z
0,0,2024-11-06T11:03:30.031059Z
0,0,2024-11-06T11:03:31.061122Z
0,0,2024-11-06T11:03:32.08903Z
0,0,2024-11-06T11:03:33.117352Z
0,0,2024-11-06T11:03:34.144135Z
0,0,2024-11-06T11:03:35.169164Z
0,0,2024-11-06T11:03:36.19672Z
0,0,2024-11-06T11:03:37.219642Z
0,0,2024-11-06T11:03:38.248202Z
0,0,2024-11-06T11:03:39.272326Z
0,0,2024-11-06T11:03:40.300007Z
0,0,2024-11-06T11:03:41.329754Z
0,0,2024-11-06T11:03:42.361004Z
0,0,2024-11-06T11:03:43.391274Z
0,0,2024-11-06T11:03:44.425379Z
0,0,2024-11-06T11:03:45.453509Z
0,0,2024-11-06T11:03:46.480527Z
0,0,2024-11-06T11:03:47.505595Z
0,0,2024-11-06T11:03:48.537811Z
0,0,2024-11-06T11:03:49.562364Z
0,0,2024-11-06T11:03:50.593426Z
0,0,2024-11-06T11:03:51.622482Z
0,0,2024-11-06T11:03:52.651632Z
0,0,2024-11-06T11:03:53.678115Z
0,0,2024-11-06T11:03:54.703084Z
0,0,2024-11-06T11:03:55.729315Z
0,0,2024-11-06T11:03:56.757683Z
0,0,2024-11-06T11:03:57.788885Z
0,0,2024-11-06T11:03:58.819554Z
0,0,2024-11-06T11:03:59.847469Z
0,0,2024-11-06T11:04:00.875117Z
0,0,2024-11-06T11:04:01.90529Z
0,0,2024-11-06T11:04:02.931088Z
0,0,2024-11-06T11:04:03.960711Z
0,0,2024-11-06T11:04:04.990254Z
0,0,2024-11-06T11:04:06.013669Z
0,0,2024-11-06T11:04:07.043249Z
0,0,2024-11-06T11:04:08.068942Z
0,0,2024-11-06T11:04:09.096899Z
0,0,2024-11-06T11:04:10.127598Z
0,0,2024-11-06T11:04:11.158753Z
0,0,2024-11-06T11:04:12.184909Z
0,0,2024-11-06T11:04:13.213581Z
0,0,2024-11-06T11:04:14.246691Z
0,0,2024-11-06T11:04:15.277101Z
0,0,2024-11-06T11:04:16.301295Z
0,0,2024-11-06T11:04:17.329328Z
0,0,2024-11-06T11:04:18.355476Z
0,0,2024-11-06T11:04:19.395003Z
0,0,2024-11-06T11:04:20.427115Z
0,0,2024-11-06T11:04:21.447278Z
0,0,2024-11-06T11:04:22.474414Z
0,0,2024-11-06T11:04:23.503059Z
0,0,2024-11-06T11:04:24.524532Z
0,0,2024-11-06T11:04:25.552784Z
0,0,2024-11-06T11:04:26.595391Z
0,0,2024-11-06T11:04:27.640643Z
0,0,2024-11-06T11:04:28.668708Z
0,0,2024-11-06T11:04:29.69473Z
0,0,2024-11-06T11:04:30.71538Z
0,0,2024-11-06T11:04:31.739257Z
0,0,2024-11-06T11:04:32.763Z
0,0,2024-11-06T11:04:33.785122Z
0,0,2024-11-06T11:04:34.817108Z
0,0,2024-11-06T11:04:35.857726Z
0,0,2024-11-06T11:04:36.89126Z
0,0,2024-11-06T11:04:37.919149Z
0,0,2024-11-06T11:04:38.939227Z
0,0,2024-11-06T11:04:39.961434Z
0,0,2024-11-06T11:04:40.986256Z
0,0,2024-11-06T11:04:42.011973Z
0,0,2024-11-06T11:04:43.035118Z
0,0,2024-11-06T11:04:44.068144Z
0,0,2024-11-06T11:04:45.092825Z
0,0,2024-11-06T11:04:46.11475Z
0,0,2024-11-06T11:04:47.142788Z
0,0,2024-11-06T11:04:48.172082Z
0,0,2024-11-06T11:04:49.193317Z
0,0,2024-11-06T11:04:50.21771Z
0,0,2024-11-06T11:04:51.250418Z
0,0,2024-11-06T11:04:52.281168Z
0,0,2024-11-06T11:04:53.307428Z
0,0,2024-11-06T11:04:54.340648Z
0,0,2024-11-06T11:04:55.370783Z
0,0,2024-11-06T11:04:56.397681Z
0,0,2024-11-06T11:04:57.426679Z
0,0,2024-11-06T11:04:58.486073Z
0,0,2024-11-06T11:04:59.517999Z
0,0,2024-11-06T11:05:00.549257Z
0,0,2024-11-06T11:05:01.574948Z
0,0,2024-11-06T11:05:02.607915Z
0,0,2024-11-06T11:05:03.641841Z
0,0,2024-11-06T11:05:04.675395Z
0,0,2024-11-06T11:05:05.710553Z
0,0,2024-11-06T11:05:06.741312Z
0,0,2024-11-06T11:05:07.769791Z
0,0,2024-11-06T11:05:08.798356Z
0,0,2024-11-06T11:05:09.82454Z
0,0,2024-11-06T11:05:10.854534Z
0,0,2024-11-06T11:05:11.889803Z
0,0,2024-11-06T11:05:12.924777Z
0,0,2024-11-06T11:05:13.959306Z
0,0,2024-11-06T11:05:14.992Z
0,0,2024-11-06T11:05:16.021155Z
0,0,2024-11-06T11:05:17.05344Z
0,0,2024-11-06T11:05:18.086873Z
0,0,2024-11-06T11:05:19.11774Z
0,0,2024-11-06T11:05:20.145051Z
0,0,2024-11-06T11:05:21.171048Z
0,0,2024-11-06T11:05:22.202244Z
0,0,2024-11-06T11:05:23.231666Z
0,0,2024-11-06T11:05:24.262645Z
0,0,2024-11-06T11:05:25.29507Z
0,0,2024-11-06T11:05:26.328972Z
0,0,2024-11-06T11:05:27.361281Z
0,0,2024-11-06T11:05:28.390964Z
0,0,2024-11-06T11:05:29.423851Z
0,0,2024-11-06T11:05:30.453173Z
0,0,2024-11-06T11:05:31.485574Z
0,0,2024-11-06T11:05:32.512652Z
